Amon Amarth,Raven's Flight,Raven's Flight,22 Mar 2019 07:59
Amorphis,Eclipse,House of Sleep,22 Mar 2019 07:55
Kvelertak,Kvelertak (Deluxe Edition),Fossegrim,22 Mar 2019 07:52
Metallica,Ride the Lightning (Deluxe / Remastered),Escape - Remastered,22 Mar 2019 07:47
At the Gates,Slaughter of the Soul,Blinded by Fear,22 Mar 2019 07:44
At the Gates,At War With Reality,At War With Reality,22 Mar 2019 07:41
Beastie Boys,Licensed to Ill,No Sleep Till Brooklyn,22 Mar 2019 07:37
Black Breath,Sentenced to Life,Sentenced to Life,22 Mar 2019 07:31
Jimmy Eat World,Bleed American (Deluxe Edition),Sweetness,22 Mar 2019 07:27
Gallows,Orchestra Of Wolves (new version),In the Belly of a Shark,22 Mar 2019 07:24
Three Days Grace,Transit of Venus,Chalk Outline,22 Mar 2019 07:21
Jimmy Eat World,Clarity (Expanded Edition),Crush,22 Mar 2019 07:18
12 Stones,Anthem For The Underdog (Bonus Track Version),Games You Play,22 Mar 2019 07:15
Pixies,Surfer Rosa (Remastered),Bone Machine,22 Mar 2019 06:27
Beastie Boys,Licensed to Ill,Fight for Your Right,22 Mar 2019 06:06
The Beatles,Help! (Remastered),Yesterday - Remastered 2009,21 Mar 2019 23:36
Bush,Sixteen Stone (Remastered),Glycerine - Remastered,21 Mar 2019 23:03
Donots,Amplify The Good Times,Saccharine Smile,21 Mar 2019 23:00
Sum 41,Screaming Bloody Murder,Crash,21 Mar 2019 22:57
Weezer,Weezer (White Album),King of the World,21 Mar 2019 22:53
Pixies,Doolittle,Here Comes Your Man,21 Mar 2019 22:01
Pixies,Doolittle,Hey,21 Mar 2019 21:53
Navarone,SALVO,Cerberus,21 Mar 2019 21:49
Weezer,Weezer,The Greatest Man That Ever Lived (Variations on a Shaker Hymn),21 Mar 2019 21:43
Pixies,Surfer Rosa (Remastered),Where Is My Mind?,21 Mar 2019 20:40
Beastie Boys,Ill Communication,Sabotage,21 Mar 2019 20:37
Frank Carter & The Rattlesnakes,Crowbar,Crowbar,21 Mar 2019 20:33
Pixies,Surfer Rosa (Remastered),Something Against You,21 Mar 2019 20:32
Weezer,Make Believe,This Is Such A Pity,21 Mar 2019 20:26
Radiohead,OK Computer,No Surprises,21 Mar 2019 20:22
Weezer,Weezer,Everybody Get Dangerous,21 Mar 2019 20:18
Radiohead,OK Computer,Karma Police,21 Mar 2019 20:11
Weezer,Raditude (International Deluxe Version),I’m Your Daddy,21 Mar 2019 20:08
Weezer,Pinkerton,No Other One,21 Mar 2019 20:04
Weezer,Hurley,Where's My Sex?,21 Mar 2019 19:21
Weezer,Hurley,Unspoken,21 Mar 2019 19:18
Weezer,Hurley,Ruling Me,21 Mar 2019 19:14
Weezer,Everything Will Be Alright in the End,Back to the Shack,21 Mar 2019 19:11
Weezer,Everything Will Be Alright in the End,Da Vinci,21 Mar 2019 19:07
Weezer,Everything Will Be Alright in the End,Cleopatra,21 Mar 2019 19:04
Weezer,Death to False Metal (International Version),Unbreak My Heart,21 Mar 2019 18:59
Ice Nine Kills,The Silver Scream,Stabbing In the Dark,21 Mar 2019 18:15
Hollywood Undead,Swan Songs (Collector’s Edition),The Diary,21 Mar 2019 18:10
Weezer,Weezer,The Greatest Man That Ever Lived (Variations on a Shaker Hymn),21 Mar 2019 16:39
Weezer,Weezer,Pork and Beans,21 Mar 2019 16:36
Sum 41,Fantastic 4 - The Album,Noots,21 Mar 2019 16:31
Weezer,Weezer,The Greatest Man That Ever Lived (Variations on a Shaker Hymn),21 Mar 2019 16:06
Death,Symbolic (Remastered Version),Symbolic,21 Mar 2019 14:51
Iggy Pop,Lust For Life,The Passenger,21 Mar 2019 14:46
At the Drive-In,Relationship of Command,Pattern Against User,21 Mar 2019 14:42
Bolt Thrower,Those Once Loyal,The Killchain,21 Mar 2019 14:38
Survivor,Survivor Greatest Hits,Burning Heart,21 Mar 2019 14:34
Frank Carter & The Rattlesnakes,Blossom,I Hate You,21 Mar 2019 14:29
Cheap Trick,Heaven Tonight,Surrender,21 Mar 2019 14:25
Weezer,Maladroit,Dope Nose,21 Mar 2019 13:39
Death,The Sound of Perseverance - Reissue,Voice of the Soul,21 Mar 2019 13:33
Frank Carter & The Rattlesnakes,Modern Ruin,Lullaby,21 Mar 2019 13:29
At the Drive-In,Relationship of Command,One Armed Scissor,21 Mar 2019 13:25
At the Gates,Slaughter of the Soul,Slaughter of the Soul,21 Mar 2019 13:22
Weezer,Maladroit,Keep Fishin',21 Mar 2019 13:20
Survivor,Eye of the Tiger,Eye of the Tiger,21 Mar 2019 13:16
The Proclaimers,Finest,I'm Gonna Be (500 Miles),21 Mar 2019 13:16
Weezer,Death to False Metal (International Version),Unbreak My Heart,21 Mar 2019 13:08
L7,Bricks Are Heavy,Pretend We're Dead,21 Mar 2019 13:04
The J. Geils Band,Freeze Frame,Centerfold,21 Mar 2019 13:00
Type O Negative,October Rust [Special Edition],Love You to Death,21 Mar 2019 12:55
Cheap Trick,BUDOKAN! (30th Anniversary),I Want You to Want Me - Live at Nippon Budokan Tokyo JPN - April 1978,21 Mar 2019 12:52
10 Years,The Autumn Effect,Wasteland,21 Mar 2019 12:48
We Are the In Crowd,Weird Kids,The Best Thing (That Never Happened),21 Mar 2019 12:06
THE NOVEMBERS,ANGELS,DOWN TO HEAVEN,21 Mar 2019 11:51
Weezer,Pinkerton,The Good Life,21 Mar 2019 11:47
Meat Loaf,Bat Out of Hell,Bat Out of Hell,21 Mar 2019 11:37
KRS-One,Return Of The Boom Bap,Sound of da Police,21 Mar 2019 11:32
Haken,Vector,Puzzle Box,21 Mar 2019 11:25
House of Pain,House of Pain (Fine Malt Lyrics),Jump Around,21 Mar 2019 10:29
Ween,The Mollusk,Mutilated Lips,21 Mar 2019 10:25
Red Sun Rising,Polyester Zeal,Emotionless,21 Mar 2019 10:21
E-40,Sharp on All 4 Corners: Corner 1,Choices (Yup),21 Mar 2019 10:16
MxPx,Panic,Wrecking Hotel Rooms,21 Mar 2019 10:09
N.W.A.,N.W.A. Greatest Hits,Straight Outta Compton - Extended Mix / Edit,21 Mar 2019 10:04
Cloud Nothings,Attack on Memory,Stay Useless,21 Mar 2019 10:01
Mobb Deep,The Infamous,Shook Ones Pt. II,21 Mar 2019 09:56
SAINTE,Smile and Wave,Technicolor,21 Mar 2019 09:52
Shinedown,Amaryllis,Enemies,21 Mar 2019 09:49
SCARLXRD,INFINITY,I CAN DX WHAT I WANT,21 Mar 2019 09:47
Sunrise Avenue,On The Way To Wonderland,Fairytale Gone Bad,21 Mar 2019 09:43
Weezer,Weezer (Green Album),O Girlfriend,21 Mar 2019 08:47
Weezer,Weezer,Troublemaker,21 Mar 2019 08:45
Pennywise,The Fuse,Disconnect,21 Mar 2019 08:42
While She Sleeps,This Is the Six (Deluxe Edition),Seven Hills,21 Mar 2019 08:37
XXXTentacion,?,Sad!,21 Mar 2019 08:34
Weezer,Raditude (International Deluxe Version),I’m Your Daddy,21 Mar 2019 08:31
Weezer,Pinkerton,Butterfly,21 Mar 2019 08:28
Shinedown,Threat to Survival,Cut The Cord,21 Mar 2019 08:25
Weezer,Make Believe,Hold Me,21 Mar 2019 08:20
The Ataris,So Long Astoria,The Boys Of Summer,21 Mar 2019 08:15
Weezer,Make Believe,This Is Such A Pity,21 Mar 2019 08:08
Green Day,Nimrod,Nice Guys Finish Last,21 Mar 2019 08:05
Beartooth,Disease,You Never Know,21 Mar 2019 08:02
Weezer,Weezer (Deluxe Edition),Undone - The Sweater Song,21 Mar 2019 07:58
Weezer,Weezer (Deluxe Edition),Only in Dreams,21 Mar 2019 07:50
Blackstreet,Another Level,No Diggity,21 Mar 2019 07:45
Type O Negative,The Complete Roadrunner Collection 1991-2003,Black No. 1 (Little Miss Scare-All),21 Mar 2019 07:33
Weezer,Weezer (White Album),California Kids,21 Mar 2019 07:30
Mastodon,Show Yourself,Show Yourself,21 Mar 2019 07:14
Weezer,Maladroit,Fall Together,21 Mar 2019 07:10
Weezer,Pinkerton,No Other One,21 Mar 2019 07:04
Turbobier,King of Simmering,Mord im Affekt,21 Mar 2019 07:00
Weezer,Hurley,Memories,21 Mar 2019 06:56
Weezer,Raditude (International Deluxe Version),(If You're Wondering If I Want You To) I Want You To,21 Mar 2019 06:53
Weezer,Weezer,Everybody Get Dangerous,21 Mar 2019 06:49
Weezer,Weezer (White Album),King of the World,21 Mar 2019 06:45
Weezer,Weezer,The Greatest Man That Ever Lived (Variations on a Shaker Hymn),21 Mar 2019 06:40
Weezer,Weezer,The Greatest Man That Ever Lived (Variations on a Shaker Hymn),20 Mar 2019 17:47
Texas Hippie Coalition,Peacemaker,Turn It Up,20 Mar 2019 17:41
Simple Plan,Simple Plan,Your Love Is a Lie,20 Mar 2019 17:37
Nomy,Song or suicide,Cocaine,20 Mar 2019 16:00
Panic! at the Disco,Death of a Bachelor,House of Memories,20 Mar 2019 15:57
The Red Jumpsuit Apparatus,Don't You Fake It,Face Down,20 Mar 2019 15:54
A Day to Remember,Bad Vibrations (Deluxe Edition),Naivety,20 Mar 2019 15:50
Fireflight,Unbreakable,Unbreakable,20 Mar 2019 15:47
Paramore,RIOT!,That's What You Get,20 Mar 2019 15:43
Alligatoah,Schlaftabletten Rotwein V,Ein Problem mit Alkohol,20 Mar 2019 15:39
Kanye West,Homecoming,Homecoming,20 Mar 2019 15:36
Machinae Supremacy,Deus Ex Machinae,Player One,20 Mar 2019 15:30
itchy,Six,Out There,20 Mar 2019 15:26
The Pigeon Detectives,Wait For Me,I Found Out,20 Mar 2019 15:24
Falling in Reverse,The Drug In Me Is You,The Drug in Me Is You,20 Mar 2019 15:21
Dethklok,The Dethalbum,Briefcase Full of Guts,20 Mar 2019 15:18
Linkin Park,The Hunting Party,Rebellion (feat. Daron Malakian),20 Mar 2019 15:14
Weezer,Weezer,The Greatest Man That Ever Lived (Variations on a Shaker Hymn),20 Mar 2019 15:08
Ween,The Mollusk,Waving My Dick in the Wind,20 Mar 2019 15:05
Navarone,SALVO,Cerberus,20 Mar 2019 14:46
Navarone,A Darker Shade of White,The Red Queen Effect,20 Mar 2019 14:43
Butcher Babies,Goliath,I Smell A Massacre,20 Mar 2019 14:38
Meat Loaf,Welcome to the Neighbourhood,I'd Do Anything For Love (But I Won't Do That) - Live From The Beacon Theatre New York U.S.A./1995,20 Mar 2019 14:32
New Found Glory,Nothing Gold Can Stay,Hit or Miss,20 Mar 2019 14:29
Misfits,Collection,London Dungeon,20 Mar 2019 14:26
Cap'n Jazz,Analphabetapolothology,Oh Messy Life,20 Mar 2019 14:24
Misfits,Static Age,Hollywood Babylon,20 Mar 2019 14:22
Misfits,Walk Among Us,20 Eyes,20 Mar 2019 14:20
Saint Motel,My Type EP,Cold Cold Man,20 Mar 2019 14:06
Ween,The Mollusk,The Mollusk,20 Mar 2019 14:04
Ween,The Mollusk,Ocean Man,20 Mar 2019 12:52
The Starting Line,Say It Like You Mean It,The Best of Me,20 Mar 2019 11:49
Soilwork,Verkligheten,Arrival,20 Mar 2019 11:28
Trivium,The Crusade,This World Can't Tear Us Apart,20 Mar 2019 11:24
Otep,The Ascension,Confrontation,20 Mar 2019 11:20
In Flames,Sounds of a Playground Fading,Ropes,20 Mar 2019 11:17
Deep Purple,Machine Head (remastered),Highway Star - Remastered 2012,20 Mar 2019 11:11
Boys Like Girls,Boys Like Girls,Hero/Heroine,20 Mar 2019 11:04
Box Car Racer,Box Car Racer,I Feel So,20 Mar 2019 11:00
Týr,Ragnarok,The Rage of the Skullgaffer,20 Mar 2019 10:56
Steppenwolf,Steppenwolf,Born to Be Wild,20 Mar 2019 10:53
Mayday Parade,A Lesson in Romantics,When I Get Home You're So Dead,20 Mar 2019 10:49
Neck Deep,Life's Not Out to Get You,Threat Level Midnight,20 Mar 2019 10:47
Sugarcult,Palm Trees and Power Lines,Memory,20 Mar 2019 10:43
R.E.M.,Out Of Time (25th Anniversary Edition),Losing My Religion,20 Mar 2019 10:30
U2,War (Remastered),Sunday Bloody Sunday - Remastered 2008,20 Mar 2019 10:25
$uicideboy$,KILL YOURSELF PART XIX: THE DEEP END SAGA,LEAVE ME ALONE,20 Mar 2019 10:23
Turnstile,Time & Space,Real Thing,20 Mar 2019 10:21
NOFX,War on Errorism,Anarchy Camp,20 Mar 2019 10:18
Neck Deep,The Peace and the Panic,Happy Judgement Day,20 Mar 2019 10:15
Soilwork,Verkligheten,Full Moon Shoals,20 Mar 2019 09:55
Turbobier,King of Simmering,VHS,20 Mar 2019 09:52
Iron Butterfly,Light and Heavy/The Best of...,In-a-gadda-da-vida - Single Version,20 Mar 2019 08:55
Deep Purple,Machine Head (remastered),Smoke On The Water - Remastered 2012,20 Mar 2019 08:47
Pink Floyd,The Wall (remastered),Another Brick In The Wall Pt. 2 - 2011 Remastered Version,20 Mar 2019 08:43
Genesis,The Platinum Collection,I Can't Dance,20 Mar 2019 08:39
Billy Joel,An Innocent Man,Uptown Girl,20 Mar 2019 08:36
Bruce Springsteen,Born in the U.S.A.,Dancing in the Dark,20 Mar 2019 08:32
Billy Squier,Don't Say No,The Stroke - Remastered,20 Mar 2019 07:48
Suzi Quatro,If You Knew Suzi… (2017 Remaster),Stumblin' In - 2017 Remaster,20 Mar 2019 07:44
Stealers Wheel,Reservoir Dogs (Original Motion Picture Soundtrack),Stuck in the Middle With You,20 Mar 2019 07:14
Seaway,Vacation,Something Wonderful,20 Mar 2019 06:33
The Used,Lies For The Liars (Explicit Version),The Bird And The Worm,20 Mar 2019 06:00
Marilyn Manson,EAT ME DRINK ME (International Version),Heart-Shaped Glasses (When the Heart Guides the Hand),20 Mar 2019 05:55
Nirvana,In Utero - 20th Anniversary - Deluxe Edition,Heart-Shaped Box,20 Mar 2019 05:50
Rise Against,Siren Song of the Counter-Culture,To Them These Streets Belong,20 Mar 2019 05:47
Sum 41,All Killer No Filler,Handle This,20 Mar 2019 05:44
Rise Against,Appeal to Reason,Audience of One,20 Mar 2019 05:39
Die Ärzte,Jazz Ist Anders,Heulerei,20 Mar 2019 05:37
Weezer,Maladroit,Dope Nose,20 Mar 2019 05:35
Soilwork,Verkligheten,Full Moon Shoals,20 Mar 2019 05:30
My Chemical Romance,Three Cheers for Sweet Revenge,You Know What They Do to Guys Like Us in Prison,20 Mar 2019 05:27
Neck Deep,The Peace and the Panic,Parachute,20 Mar 2019 05:24
Hollywood Undead,Swan Songs (Collector’s Edition),The Diary,20 Mar 2019 05:19
Yellowcard,Ocean Avenue,Ocean Avenue,20 Mar 2019 05:16
Against Me!,New Wave (U.S. Version),White People for Peace,20 Mar 2019 05:12
Weezer,Pinkerton,Getchoo,20 Mar 2019 05:04
Incubus,Light Grenades,Love Hurts,19 Mar 2019 22:43
The Rolling Stones,The Rolling Stones Singles Box Set (1971-2006) [Sampler],Angie,19 Mar 2019 22:27
Green Day,Revolution Radio,Still Breathing,19 Mar 2019 22:23
Linkin Park,One More Light,One More Light,19 Mar 2019 22:19
Die Toten Hosen,Laune der Natur Spezialedition mit Learning English Lesson 2,Alles passiert,19 Mar 2019 22:14
Wiz Khalifa,See You Again (feat. Charlie Puth),See You Again (feat. Charlie Puth),19 Mar 2019 22:11
The Pretty Reckless,Light Me Up,You,19 Mar 2019 22:07
Limp Bizkit,Greatest Hitz,Behind Blue Eyes,19 Mar 2019 22:02
Dire Straits,Dire Straits,Sultans of Swing,19 Mar 2019 15:22
Jet,Get Born,Are You Gonna Be My Girl,19 Mar 2019 15:18
The Who,Who Are You (Remastered),Who Are You,19 Mar 2019 15:13
Steve Miller Band,Ultimate Hits (Deluxe Edition),Abracadabra - Remastered 2017,19 Mar 2019 15:08
Saint Motel,My Type,My Type,19 Mar 2019 15:04
Box Car Racer,Box Car Racer,There Is,19 Mar 2019 15:01
ZSK,Herz Für Die Sache,Was Wollt Ihr Hören?,19 Mar 2019 14:59
The Vandals,Hitler Bad Vandals Good,My Girlfriend's Dead,19 Mar 2019 14:56
NOFX,Wolves in Wolves' Clothing,You Will Lose Faith,19 Mar 2019 14:54
Phantom Planet,The Guest,California - Tchad Blake Mix,19 Mar 2019 14:51
Lustra,Left for Dead,Scotty Doesn't Know,19 Mar 2019 14:48
NOFX,Wolves in Wolves' Clothing,Doornails,19 Mar 2019 14:46
Mest,Destination Unknown (PA Version),Cadillac,19 Mar 2019 14:43
Lit,A Place in the Sun,My Own Worst Enemy,19 Mar 2019 14:40
Angels & Airwaves,We Don't Need to Whisper,The Adventure,19 Mar 2019 14:36
Týr,Ragnarok,Wings of Time,19 Mar 2019 14:29
Jane's Addiction,Ritual de lo Habitual,Been Caught Stealing,19 Mar 2019 14:26
Die Ärzte,Bäst Of,Wie Es Geht,19 Mar 2019 14:22
NOFX,Wolves in Wolves' Clothing,Instant Crassic,19 Mar 2019 14:22
NOFX,Wolves in Wolves' Clothing,Instant Crassic,19 Mar 2019 14:21
Nirvana,Nirvana,You Know You're Right,19 Mar 2019 14:18
Die Ärzte,Jazz Ist Anders,Lied vom Scheitern,19 Mar 2019 14:14
Die Schröders,Das Beste,Saufen Saufen Saufen,19 Mar 2019 14:11
Misfits,Static Age,Bullet,19 Mar 2019 14:10
Die Ärzte,Jazz Ist Anders,Junge,19 Mar 2019 14:06
Misfits,Static Age,Return of the Fly,19 Mar 2019 14:05
Die Ärzte,Jazz Ist Anders,Heulerei,19 Mar 2019 14:01
Die Ärzte,Jazz Ist Anders,Allein,19 Mar 2019 13:57
Die Ärzte,auch,Ist das noch Punkrock?,19 Mar 2019 13:54
Die Ärzte,Jazz Ist Anders,Nur einen Kuss,19 Mar 2019 13:13
Die Ärzte,auch,TCR,19 Mar 2019 13:09
Dance Gavin Dance,Artificial Selection,Son of Robot,19 Mar 2019 13:05
Die Ärzte,auch,Waldspaziergang mit Folgen,19 Mar 2019 13:02
Trivium,The Crusade [Special Edition],And Sadness Will Sear,19 Mar 2019 12:58
Trivium,Vengeance Falls (Special Edition),Strife,19 Mar 2019 12:54
Trivium,Ascendancy,Rain,19 Mar 2019 12:50
Soilwork,Verkligheten,Full Moon Shoals,19 Mar 2019 12:45
Soilwork,Death Resonance,Sweet Demise,19 Mar 2019 12:41
Trivium,Ascendancy,Like Light To The Flies,19 Mar 2019 12:35
Misfits,Famous Monsters,Helena,19 Mar 2019 12:32
Neck Deep,Torn,Torn,19 Mar 2019 12:28
Misfits,Collection,Skulls,19 Mar 2019 10:45
Misfits,Famous Monsters,Fiend Club,19 Mar 2019 10:42
Misfits,Walk Among Us,I Turned Into a Martian,19 Mar 2019 10:41
Die Ärzte,auch,M&F,19 Mar 2019 10:36
Misfits,American Psycho,American Psycho,19 Mar 2019 10:05
Misfits,Famous Monsters,Descending Angel,19 Mar 2019 10:02
Misfits,Collection,Where Eagles Dare,19 Mar 2019 09:59
Misfits,Famous Monsters,Saturday Night,19 Mar 2019 09:56
Misfits,Collection 2,Halloween,19 Mar 2019 09:54
Misfits,Famous Monsters,Scream,19 Mar 2019 09:52
Misfits,Collection,She,19 Mar 2019 09:50
Alligatoah,Triebwerke,Amnesie,19 Mar 2019 09:46
Trivium,Ascendancy,Pull Harder on the Strings of Your Martyr,19 Mar 2019 07:50
Amorphis,Queen of Time,The Bee,19 Mar 2019 07:45
✝✝✝ (Crosses),✝✝✝ (Crosses),Bitches Brew,19 Mar 2019 07:41
Navarone,SALVO,Cerberus,19 Mar 2019 07:37
Dimmu Borgir,Eonian,Interdimensional Summit,19 Mar 2019 07:32
Trivium,Ascendancy [Special Edition],Dying In Your Arms,19 Mar 2019 07:29
With Confidence,Better Weather,Voldemort,19 Mar 2019 07:26
J. Cole,MIDDLE CHILD,MIDDLE CHILD,19 Mar 2019 07:23
Isaiah Rashad,The Sun's Tirade,4r Da Squaw,19 Mar 2019 07:17
J. Cole,2014 Forest Hills Drive,No Role Modelz,19 Mar 2019 07:13
Post Malone,Stoney (Deluxe),Congratulations,19 Mar 2019 07:08
J. Cole,Born Sinner,Born Sinner,19 Mar 2019 07:04
Post Malone,beerbongs & bentleys,Better Now,19 Mar 2019 06:42
UB40,Promises And Lies,(I Can't Help) Falling In Love With You,19 Mar 2019 06:38
Eminem,The Eminem Show,Hailie's Song,19 Mar 2019 06:32
Ben E. King,Don't Play That Song (Mono),Stand By Me,18 Mar 2019 22:29
Green Day,Nimrod,Good Riddance (Time of Your Life),18 Mar 2019 22:26
Eminem,The Eminem Show,Hailie's Song,18 Mar 2019 22:21
Trivium,Shogun (Special Edition),Shogun - with Fade For Special Edition,18 Mar 2019 22:21
Trivium,The Sin And The Sentence,The Sin and the Sentence,18 Mar 2019 12:44
Avatar,Hail the Apocalypse,Vultures Fly,18 Mar 2019 10:48
Head Automatica,Decadence,Beating Heart Baby,18 Mar 2019 09:27
Týr,Hel,Fire and Flame,18 Mar 2019 08:21
Týr,Hel,Empire of the North,18 Mar 2019 08:16
Seether,Finding Beauty In Negative Spaces (Bonus Track Version),Fake It,18 Mar 2019 08:12
The Dillinger Escape Plan,Calculating Infinity,The Running Board,18 Mar 2019 08:09
Mötley Crüe,Like a Virgin,Like a Virgin,18 Mar 2019 08:06
Sinmara,Hvísl Stjarnanna,The Arteries of Withered Earth,18 Mar 2019 08:02
Emil Bulls,Survivor,Survivor,18 Mar 2019 07:57
Amon Amarth,Deceiver of the Gods,We Shall Destroy,18 Mar 2019 07:53
Coheed and Cambria,In Keeping Secrets of Silent Earth: 3,In Keeping Secrets of Silent Earth: 3,18 Mar 2019 07:45
Seeed,SEEED,Wonderful Life,18 Mar 2019 07:41
Seeed,Music Monks (Limited Edition),Respectness,18 Mar 2019 07:37
Seeed,Next!,Aufstehn! (Feat. Ceelo Green),18 Mar 2019 07:33
Seeed,New Dubby Conquerors,Papa Noah,18 Mar 2019 07:29
Nirvana,Nevermind (Deluxe Edition),Stay Away,18 Mar 2019 07:25
The Pretty Reckless,Light Me Up,Just Tonight,18 Mar 2019 06:49
The Getaway People,Turnpike Diaries,Good Life,18 Mar 2019 06:45
Weezer,Maladroit,Keep Fishin',18 Mar 2019 06:43
SDP,Die Unendlichste Geschichte,Das Lied,18 Mar 2019 06:38
Weezer,Pinkerton,The Good Life,18 Mar 2019 06:34
Seaway,Pleasures,Pleasures,18 Mar 2019 06:26
FM Static,Critically Ashamed,Tonight,18 Mar 2019 06:22
Neck Deep,Torn,Torn,18 Mar 2019 06:18
Neck Deep,The Peace and the Panic,19 Seventy Sumthin',17 Mar 2019 22:57
Prince,Purple Rain,Purple Rain,17 Mar 2019 22:48
Kanye West,My Beautiful Dark Twisted Fantasy,Runaway,17 Mar 2019 22:39
2Pac,2Pac Greatest Hits (Explicit Version),Changes - 1998 Greatest Hits (Explicit),17 Mar 2019 22:35
Trivium,Silence In the Snow (Special Edition),The Darkness of My Mind,17 Mar 2019 12:50
My Chemical Romance,Na Na Na [Na Na Na Na Na Na Na Na Na],Zero Percent,17 Mar 2019 12:27
Green Day,Shenanigans,Ha Ha You're Dead,17 Mar 2019 12:23
Machine Head,Bloodstone & Diamonds,Now We Die,17 Mar 2019 10:09
Amon Amarth,Jomsviking,First Kill,17 Mar 2019 10:04
Trivium,Shogun (Special Edition),Down From the Sky,17 Mar 2019 09:57
Rammstein,RARE TRACKS 1994 - 2012,Gib mir deine Augen,17 Mar 2019 09:53
Týr,The Lay of Thrym,Flames Of The Free,17 Mar 2019 09:49
D12,Devils Night,Fight Music,16 Mar 2019 20:22
Eminem,Kamikaze,Lucky You (feat. Joyner Lucas),16 Mar 2019 20:18
Eminem,The Eminem Show,'Till I Collapse,16 Mar 2019 20:13
Xzibit,Man VS Machine,My Name (feat. Eminem & Nate Dogg),16 Mar 2019 20:08
Dr. Dre,2001,What's The Difference,16 Mar 2019 20:04
2Pac,2Pac Greatest Hits (Explicit Version),Hit 'Em Up - Single Version (Explicit),16 Mar 2019 19:59
Eminem,Just Lose It,Lose Yourself - From 8 Mile Soundtrack,16 Mar 2019 19:53
Eminem,The Marshall Mathers LP,The Real Slim Shady,16 Mar 2019 19:49
Green Day,Dookie,She,16 Mar 2019 19:43
Green Day,Boulevard of Broken Dreams,Boulevard of Broken Dreams,16 Mar 2019 19:39
Metallica,Garage Inc.,Whiskey in the Jar,16 Mar 2019 19:27
The Getaway People,Turnpike Diaries,Good Life,16 Mar 2019 19:27
Metallica,Kill 'em All (Remastered),Motorbreath - Remastered,16 Mar 2019 18:53
Metallica,Kill 'em All (Remastered),Seek & Destroy - Remastered,16 Mar 2019 18:46
Metallica,Master Of Puppets (Remastered),Master of Puppets,16 Mar 2019 18:21
Metallica,Master Of Puppets (Remastered),Battery,16 Mar 2019 18:03
Metallica,Kill 'em All (Remastered),Jump In The Fire - Remastered,16 Mar 2019 17:57
